X,Y,Z
577790,5312440,114.8
577800,5312440,115.2
577810,5312440,115.6
577820,5312440,115.9
577830,5312440,116.2
577840,5312440,116.4
577850,5312440,116.7
577860,5312440,116.9
577870,5312440,117.3
577880,5312440,117.7
577890,5312440,118.3
577900,5312440,119
577910,5312440,119.8
577920,5312440,120.6
577930,5312440,121.5
577940,5312440,122.4
577950,5312440,123.2
577960,5312440,123.9
577970,5312440,124.6
577980,5312440,125.4
577990,5312440,126.1
578000,5312440,126.7
578010,5312440,127.2
578020,5312440,127.6
578030,5312440,127.7
578040,5312440,127.9
578050,5312440,129
578060,5312440,130
578070,5312440,131
578080,5312440,132
578090,5312440,133.2
578100,5312440,134.4
578110,5312440,136
578120,5312440,137.6
578130,5312440,138.8
578140,5312440,139.7
578150,5312440,140.3
578160,5312440,140.5
578170,5312440,140.7
578180,5312440,140.8
578190,5312440,141
578200,5312440,141.2
578210,5312440,141.4
578220,5312440,141.5
578230,5312440,141.7
578240,5312440,141.8
578250,5312440,142
578260,5312440,142.2
578270,5312440,142.3
578280,5312440,142.5
578290,5312440,142.7
578300,5312440,142.9
578310,5312440,143.2
578320,5312440,143.4
578330,5312440,143.6
578340,5312440,143.8
578350,5312440,144
578360,5312440,144.3
578370,5312440,144.5
578380,5312440,144.7
578390,5312440,144.9
578400,5312440,145.2
578410,5312440,145.4
578420,5312440,145.7
578430,5312440,146
578440,5312440,146.4
578450,5312440,147.2
578460,5312440,147.9
578470,5312440,148.6
578480,5312440,149.3
578490,5312440,149.9
578500,5312440,150.6
578510,5312440,151.3
578520,5312440,152.1
578530,5312440,153.1
578540,5312440,154.2
578550,5312440,155.2
578560,5312440,156.3
578570,5312440,157.4
578580,5312440,158.5
578590,5312440,159.7
578600,5312440,160.8
578610,5312440,161.9
578620,5312440,162.9
578630,5312440,164
578640,5312440,165.1
578650,5312440,166.1
578660,5312440,166.9
578670,5312440,167.7
578680,5312440,168.3
578690,5312440,168.8
578700,5312440,169.2
578710,5312440,169.6
578720,5312440,169.9
578730,5312440,170.1
578740,5312440,170.3
578750,5312440,170.5
578760,5312440,170.5
578770,5312440,170.4
578780,5312440,170.3
578790,5312440,170.2
578800,5312440,169.9
578810,5312440,169.4
578820,5312440,168.7
578830,5312440,168
578840,5312440,167.1
578850,5312440,166.1
578860,5312440,165
578870,5312440,163.6
578880,5312440,162.2
578890,5312440,160.9
578900,5312440,159.9
578910,5312440,159
578920,5312440,158.1
578930,5312440,157
578940,5312440,155.6
578950,5312440,154.3
578960,5312440,153
578970,5312440,151.2
578980,5312440,149.3
578990,5312440,147.2
579000,5312440,144.2
579010,5312440,140.2
579020,5312440,136.9
579030,5312440,133.9
579040,5312440,131.2
579050,5312440,128.7
579060,5312440,127.5
579070,5312440,126.8
579080,5312440,126.6
579090,5312440,127
579100,5312440,126.7
579110,5312440,125.8
579120,5312440,125.1
579130,5312440,125.4
579140,5312440,125.7
579150,5312440,126.1
579160,5312440,126.8
579170,5312440,127.7
579180,5312440,128.2
579190,5312440,128.5
579200,5312440,128.7
579210,5312440,128.9
579220,5312440,129.1
579230,5312440,129.5
579240,5312440,129.7
579250,5312440,130
579260,5312440,130.3
579270,5312440,130.7
579280,5312440,131.3
579290,5312440,131.8
579300,5312440,132.3
579310,5312440,132.8
579320,5312440,133.3
579330,5312440,133.8
579340,5312440,134.3
579350,5312440,134.9
579360,5312440,135.5
579370,5312440,136
579380,5312440,136.5
579390,5312440,136.9
579400,5312440,137.4
579410,5312440,137.9
579420,5312440,138.5
579430,5312440,139.1
579440,5312440,139.6
579450,5312440,140.2
579460,5312440,140.5
579470,5312440,140.9
579480,5312440,141.2
579490,5312440,141.4
579500,5312440,141.5
579510,5312440,141.6
579520,5312440,141.8
579530,5312440,142.1
579540,5312440,142.5
579550,5312440,142.9
579560,5312440,144.6
579570,5312440,146.5
579580,5312440,147.7
579590,5312440,149
579600,5312440,150.1
579610,5312440,151.3
579620,5312440,152.4
579630,5312440,153.3
579640,5312440,154.1
579650,5312440,154.9
579660,5312440,155.9
579670,5312440,156.7
579680,5312440,157.3
579690,5312440,158
579700,5312440,158.6
579710,5312440,159
579720,5312440,159.7
579730,5312440,160.3
579740,5312440,161
579750,5312440,161.6
579760,5312440,162.1
579770,5312440,162.5
579780,5312440,162.8
579790,5312440,163
579800,5312440,163.2
579810,5312440,163.4
579820,5312440,163.5
579830,5312440,163.7
579840,5312440,163.8
579850,5312440,163.9
579860,5312440,164.1
579870,5312440,164.4
579880,5312440,164.7
579890,5312440,165.2
579900,5312440,165.8
579910,5312440,166.2
579920,5312440,167
577020,5312430,91.5
577030,5312430,91.4
577040,5312430,91.3
577050,5312430,91.1
577060,5312430,90.9
577070,5312430,90.8
577080,5312430,90.9
577090,5312430,90.9
577100,5312430,90.8
577110,5312430,90.6
577120,5312430,90.2
577130,5312430,90.1
577140,5312430,90.1
577150,5312430,90.3
577160,5312430,90.7
577170,5312430,90.9
577180,5312430,90.9
577190,5312430,91.1
577200,5312430,91.1
577210,5312430,91.1
577220,5312430,91.1
577230,5312430,91.2
577240,5312430,91.4
577250,5312430,92.4
577260,5312430,93.4
577270,5312430,94.6
577280,5312430,95.6
577290,5312430,96.4
577300,5312430,97.2
577310,5312430,98.5
577320,5312430,100.8
577330,5312430,102.7
577340,5312430,103.7
577350,5312430,103.9
577360,5312430,104.2
577370,5312430,104.4
577380,5312430,104.5
577390,5312430,104.7
577400,5312430,105.2
577410,5312430,105.7
577420,5312430,106.5
577430,5312430,107.4
577440,5312430,108.7
577450,5312430,109.4
577460,5312430,109.7
577470,5312430,109.7
577480,5312430,109.5
577490,5312430,107.3
577500,5312430,106
577510,5312430,105.1
577520,5312430,104.9
577530,5312430,104.7
577540,5312430,104.5
577550,5312430,104.5
577560,5312430,104.7
577570,5312430,104.9
577580,5312430,105.2
577590,5312430,105.4
577600,5312430,105.8
577610,5312430,106.1
577620,5312430,106.5
577630,5312430,106.9
577640,5312430,107.3
577650,5312430,107.7
577660,5312430,108.1
577670,5312430,108.6
577680,5312430,109
577690,5312430,109.4
577700,5312430,109.9
577710,5312430,110.3
577720,5312430,110.8
577730,5312430,111.3
577740,5312430,111.7
577750,5312430,112.1
577760,5312430,112.6
577770,5312430,113
577780,5312430,113.5
577790,5312430,113.9
577800,5312430,114.3
577810,5312430,114.7
577820,5312430,115.1
577830,5312430,115.4
577840,5312430,115.7
577850,5312430,115.9
577860,5312430,116.2
577870,5312430,116.5
577880,5312430,116.9
577890,5312430,117.5
577900,5312430,118.2
577910,5312430,119.2
577920,5312430,120.1
577930,5312430,121
577940,5312430,122
577950,5312430,122.8
577960,5312430,123.5
577970,5312430,124.1
577980,5312430,124.6
577990,5312430,125.2
578000,5312430,125.6
578010,5312430,126.1
578020,5312430,126.3
578030,5312430,126.5
578040,5312430,127
578050,5312430,127.7
578060,5312430,128.5
578070,5312430,129.4
578080,5312430,130.6
578090,5312430,132
578100,5312430,133.4
578110,5312430,134.8
578120,5312430,136.4
578130,5312430,137.9
578140,5312430,138.9
578150,5312430,139.7
578160,5312430,140.3
578170,5312430,140.5
578180,5312430,140.7
578190,5312430,140.9
578200,5312430,141
578210,5312430,141.2
578220,5312430,141.3
578230,5312430,141.5
578240,5312430,141.7
578250,5312430,141.8
578260,5312430,142
578270,5312430,142.2
578280,5312430,142.3
578290,5312430,142.5
578300,5312430,142.7
578310,5312430,143
578320,5312430,143.2
578330,5312430,143.4
578340,5312430,143.6
578350,5312430,143.8
578360,5312430,144
578370,5312430,144.3
578380,5312430,144.5
578390,5312430,144.7
578400,5312430,145
578410,5312430,145.2
578420,5312430,145.5
578430,5312430,145.9
578440,5312430,146.2
578450,5312430,146.9
578460,5312430,147.6
578470,5312430,148.2
578480,5312430,148.8
578490,5312430,149.5
578500,5312430,150.1
578510,5312430,150.8
578520,5312430,151.6
578530,5312430,152.4
578540,5312430,153.4
578550,5312430,154.4
578560,5312430,155.4
578570,5312430,156.5
578580,5312430,157.6
578590,5312430,158.7
578600,5312430,159.8
578610,5312430,160.9
578620,5312430,162
578630,5312430,163.2
578640,5312430,164.3
578650,5312430,165.3
578660,5312430,166.1
578670,5312430,166.7
578680,5312430,167.3
578690,5312430,167.8
578700,5312430,168.3
578710,5312430,168.6
578720,5312430,169
578730,5312430,169.2
578740,5312430,169.4
578750,5312430,169.5
578760,5312430,169.5
578770,5312430,169.5
578780,5312430,169.3
578790,5312430,169.1
578800,5312430,168.8
578810,5312430,168.4
578820,5312430,167.7
578830,5312430,167
578840,5312430,166.1
578850,5312430,165.2
578860,5312430,164
578870,5312430,162.4
578880,5312430,160.8
578890,5312430,159.3
578900,5312430,158
578910,5312430,157.3
578920,5312430,156.4
578930,5312430,155.2
578940,5312430,153.9
578950,5312430,152.6
578960,5312430,151.2
578970,5312430,149.3
578980,5312430,147.4
578990,5312430,144.7
579000,5312430,140.6
579010,5312430,137.4
579020,5312430,134.3
579030,5312430,131.4
579040,5312430,129
579050,5312430,127.6
579060,5312430,126.8
579070,5312430,126.2
579080,5312430,126
579090,5312430,125.7
579100,5312430,125.2
579110,5312430,124.7
579120,5312430,125
579130,5312430,125.4
579140,5312430,125.8
579150,5312430,126.3
579160,5312430,127.1
579170,5312430,127.8
579180,5312430,128.2
579190,5312430,128.5
579200,5312430,128.7
579210,5312430,128.9
579220,5312430,129.1
579230,5312430,129.5
579240,5312430,129.8
579250,5312430,130.1
579260,5312430,130.5
579270,5312430,131.1
579280,5312430,131.6
579290,5312430,132.1
579300,5312430,132.6
579310,5312430,133
579320,5312430,133.6
579330,5312430,134
579340,5312430,134.7
579350,5312430,135.4
579360,5312430,136
579370,5312430,136.5
579380,5312430,137
579390,5312430,137.6
579400,5312430,138.1
579410,5312430,138.6
579420,5312430,139.2
579430,5312430,139.8
579440,5312430,140.5
579450,5312430,141.2
579460,5312430,141.8
579470,5312430,142.2
579480,5312430,142.5
579490,5312430,142.7
579500,5312430,142.8
579510,5312430,142.9
579520,5312430,143
579530,5312430,143.3
579540,5312430,143.5
579550,5312430,143.8
579560,5312430,144.6
579570,5312430,146.3
579580,5312430,147.6
579590,5312430,148.8
579600,5312430,150
579610,5312430,151.2
579620,5312430,152.4
579630,5312430,153.3
579640,5312430,154
579650,5312430,154.7
579660,5312430,155.7
579670,5312430,156.7
579680,5312430,157.5
579690,5312430,158.3
579700,5312430,158.8
579710,5312430,159.2
579720,5312430,159.6
579730,5312430,160.3
579740,5312430,160.8
579750,5312430,161.3
579760,5312430,161.9
579770,5312430,162.3
579780,5312430,162.6
579790,5312430,162.8
579800,5312430,163
579810,5312430,163.2
579820,5312430,163.3
579830,5312430,163.5
579840,5312430,163.6
579850,5312430,163.8
579860,5312430,164
579870,5312430,164.3
579880,5312430,164.7
579890,5312430,165.2
579900,5312430,165.7
579910,5312430,166.3
579920,5312430,167
577020,5312420,91.5
577030,5312420,91.4
577040,5312420,91.1
577050,5312420,90.8
577060,5312420,90.6
577070,5312420,90.6
577080,5312420,90.6
577090,5312420,90.5
577100,5312420,90.4
577110,5312420,90.3
577120,5312420,90.1
577130,5312420,90.1
577140,5312420,90.3
577150,5312420,91.3
577160,5312420,91.4
577170,5312420,91.4
577180,5312420,91.4
577190,5312420,91.3
577200,5312420,91.3
577210,5312420,91.2
577220,5312420,91.1
577230,5312420,91.1
577240,5312420,91.3
577250,5312420,91.8
577260,5312420,92.9
577270,5312420,93.9
577280,5312420,95.2
577290,5312420,95.8
577300,5312420,96.5
577310,5312420,97.3
577320,5312420,98.7
577330,5312420,101
577340,5312420,102.8
577350,5312420,103.7
577360,5312420,104
577370,5312420,104.3
577380,5312420,104.5
577390,5312420,104.7
577400,5312420,104.9
577410,5312420,105.4
577420,5312420,106.2
577430,5312420,107.6
577440,5312420,108.7
577450,5312420,109.5
577460,5312420,109.8
577470,5312420,109.9
577480,5312420,109.3
577490,5312420,107.5
577500,5312420,106.1
577510,5312420,104.8
577520,5312420,104.5
577530,5312420,104.2
577540,5312420,103.9
577550,5312420,103.9
577560,5312420,104.1
577570,5312420,104.3
577580,5312420,104.5
577590,5312420,104.8
577600,5312420,105.1
577610,5312420,105.4
577620,5312420,105.8
577630,5312420,106.2
577640,5312420,106.6
577650,5312420,107
577660,5312420,107.4
577670,5312420,107.9
577680,5312420,108.3
577690,5312420,108.7
577700,5312420,109.2
577710,5312420,109.7
577720,5312420,110.1
577730,5312420,110.5
577740,5312420,110.9
577750,5312420,111.3
577760,5312420,111.7
577770,5312420,112.1
577780,5312420,112.5
577790,5312420,112.9
577800,5312420,113.3
577810,5312420,113.7
577820,5312420,114
577830,5312420,114.4
577840,5312420,114.7
577850,5312420,114.9
577860,5312420,115.2
577870,5312420,115.6
577880,5312420,116.1
577890,5312420,116.7
577900,5312420,117.4
577910,5312420,118.3
577920,5312420,119.5
577930,5312420,120.5
577940,5312420,121.5
577950,5312420,122.4
577960,5312420,123
577970,5312420,123.5
577980,5312420,123.9
577990,5312420,124.1
578000,5312420,124.4
578010,5312420,124.6
578020,5312420,125
578030,5312420,125.3
578040,5312420,125.8
578050,5312420,126.4
578060,5312420,127.2
578070,5312420,127.8
578080,5312420,128.9
578090,5312420,130.7
578100,5312420,132.4
578110,5312420,133.9
578120,5312420,135.3
578130,5312420,136.8
578140,5312420,138.1
578150,5312420,139.1
578160,5312420,139.8
578170,5312420,140.3
578180,5312420,140.5
578190,5312420,140.7
578200,5312420,140.9
578210,5312420,141
578220,5312420,141.2
578230,5312420,141.3
578240,5312420,141.5
578250,5312420,141.7
578260,5312420,141.8
578270,5312420,142
578280,5312420,142.2
578290,5312420,142.3
578300,5312420,142.5
578310,5312420,142.7
578320,5312420,143
578330,5312420,143.2
578340,5312420,143.4
578350,5312420,143.6
578360,5312420,143.8
578370,5312420,144
578380,5312420,144.3
578390,5312420,144.5
578400,5312420,144.8
578410,5312420,145
578420,5312420,145.4
578430,5312420,145.7
578440,5312420,146.1
578450,5312420,146.6
578460,5312420,147.2
578470,5312420,147.8
578480,5312420,148.4
578490,5312420,149
578500,5312420,149.7
578510,5312420,150.4
578520,5312420,151.1
578530,5312420,151.8
578540,5312420,152.6
578550,5312420,153.6
578560,5312420,154.5
578570,5312420,155.6
578580,5312420,156.6
578590,5312420,157.7
578600,5312420,158.8
578610,5312420,159.9
578620,5312420,161.1
578630,5312420,162.3
578640,5312420,163.4
578650,5312420,164.4
578660,5312420,165.2
578670,5312420,165.9
578680,5312420,166.4
578690,5312420,166.9
578700,5312420,167.3
578710,5312420,167.7
578720,5312420,168
578730,5312420,168.3
578740,5312420,168.4
578750,5312420,168.5
578760,5312420,168.6
578770,5312420,168.5
578780,5312420,168.3
578790,5312420,168.1
578800,5312420,167.8
578810,5312420,167.3
578820,5312420,166.8
578830,5312420,166
578840,5312420,165.2
578850,5312420,164.1
578860,5312420,162.6
578870,5312420,160.9
578880,5312420,159.4
578890,5312420,158
578900,5312420,156.8
578910,5312420,155.8
578920,5312420,154.6
578930,5312420,153.5
578940,5312420,152.2
578950,5312420,150.8
578960,5312420,149.2
578970,5312420,147.4
578980,5312420,144.9
578990,5312420,140.9
579000,5312420,137.9
579010,5312420,135
579020,5312420,132.1
579030,5312420,129.4
579040,5312420,127.6
579050,5312420,126.9
579060,5312420,126.2
579070,5312420,125.7
579080,5312420,125.4
579090,5312420,125
579100,5312420,124.7
579110,5312420,124.5
579120,5312420,124.9
579130,5312420,125.4
579140,5312420,125.8
579150,5312420,126.4
579160,5312420,127.1
579170,5312420,127.7
579180,5312420,128.1
579190,5312420,128.3
579200,5312420,128.5
579210,5312420,128.8
579220,5312420,129.1
579230,5312420,129.5
579240,5312420,129.8
579250,5312420,130.3
579260,5312420,130.8
579270,5312420,131.3
579280,5312420,131.9
579290,5312420,132.3
579300,5312420,132.8
579310,5312420,133.3
579320,5312420,133.8
579330,5312420,134.3
579340,5312420,135.1
579350,5312420,135.8
579360,5312420,136.5
579370,5312420,137.2
579380,5312420,137.8
579390,5312420,138.2
579400,5312420,138.7
579410,5312420,139.2
579420,5312420,139.8
579430,5312420,140.5
579440,5312420,141.5
579450,5312420,142.4
579460,5312420,143.1
579470,5312420,143.7
579480,5312420,144.1
579490,5312420,144.3
579500,5312420,144.4
579510,5312420,144.4
579520,5312420,144.4
579530,5312420,144.4
579540,5312420,144.4
579550,5312420,144.6
579560,5312420,145
579570,5312420,146.2
579580,5312420,147.4
579590,5312420,148.6
579600,5312420,149.8
579610,5312420,151
579620,5312420,152.2
579630,5312420,152.9
579640,5312420,153.6
579650,5312420,154.4
579660,5312420,155.5
579670,5312420,156.8
579680,5312420,157.7
579690,5312420,158.5
579700,5312420,158.9
579710,5312420,159.4
579720,5312420,159.8
579730,5312420,160.2
579740,5312420,160.8
579750,5312420,161.1
