X,Y,
577131.8914,5313277.369,
577132.0819,5313277.607,
577132.2723,5313277.845,
577132.4627,5313278.083,
577132.6531,5313278.321,
577132.8435,5313278.559,
577133.0339,5313278.797,
577133.2243,5313279.035,
577133.4147,5313279.273,
577133.6051,5313279.511,
577133.7955,5313279.749,
577133.9859,5313279.987,
577134.1763,5313280.225,
577134.3667,5313280.463,
577134.5572,5313280.701,
577134.7476,5313280.939,
577134.938,5313281.177,
577135.1284,5313281.415,
577135.3188,5313281.653,
577135.5092,5313281.891,
577135.6996,5313282.129,
577135.89,5313282.367,
577136.0804,5313282.605,
577136.2708,5313282.843,
577136.4611,5313283.081,
577136.6515,5313283.319,
577136.8419,5313283.557,
577137.0323,5313283.795,
577137.2228,5313284.033,
577137.4132,5313284.271,
577137.6036,5313284.509,
577137.794,5313284.747,
577137.9844,5313284.985,
577138.1748,5313285.223,
577138.3652,5313285.461,
577138.5556,5313285.699,
577138.746,5313285.937,
577138.9364,5313286.175,
577139.1268,5313286.413,
577139.3172,5313286.651,
577139.5076,5313286.889,
577139.6981,5313287.128,
577139.8885,5313287.366,
577140.0789,5313287.604,
577140.2693,5313287.842,
577140.4597,5313288.08,
577140.6501,5313288.318,
577140.8405,5313288.556,
577141.0309,5313288.794,
577141.2213,5313289.032,
577141.4117,5313289.27,
577141.6021,5313289.508,
577141.7925,5313289.746,
577141.9829,5313289.984,
577142.1733,5313290.222,
577142.3638,5313290.46,
577142.5542,5313290.698,
577142.7446,5313290.936,
577142.935,5313291.174,
577143.1254,5313291.412,
577143.3158,5313291.65,
577143.5062,5313291.888,
577143.6966,5313292.126,
577143.887,5313292.364,
577144.0774,5313292.602,
577144.2678,5313292.84,
577144.4582,5313293.078,
577144.6486,5313293.316,
577144.8391,5313293.554,
577145.0295,5313293.792,
577145.2199,5313294.03,
577145.4103,5313294.268,
577145.6007,5313294.506,
577145.7911,5313294.744,
577145.9815,5313294.982,
577146.1719,5313295.22,
577146.3623,5313295.458,
577146.5527,5313295.696,
577146.7431,5313295.934,
577146.9335,5313296.172,
577147.1239,5313296.41,
577147.3144,5313296.648,
577147.5048,5313296.886,
577147.6952,5313297.124,
577147.8856,5313297.362,
577148.076,5313297.6,
577148.2664,5313297.838,
577148.4568,5313298.076,
577148.6472,5313298.314,
577148.8376,5313298.552,
577149.028,5313298.79,
577149.2184,5313299.028,
577149.4088,5313299.266,
577149.5992,5313299.504,
577149.7896,5313299.742,
577149.9801,5313299.98,
577150.1705,5313300.218,
577150.3609,5313300.456,
577150.5513,5313300.694,
577150.7417,5313300.932,
577150.9321,5313301.17,
577151.1225,5313301.408,
577151.3129,5313301.646,
577151.5033,5313301.884,
577151.6937,5313302.122,
577151.8841,5313302.36,
577152.0745,5313302.598,
577152.2649,5313302.836,
577152.4554,5313303.074,
577152.6458,5313303.312,
577152.8362,5313303.55,
577153.0266,5313303.788,
577153.217,5313304.026,
577153.4074,5313304.264,
577153.5978,5313304.502,
577153.7882,5313304.74,
577153.9786,5313304.978,
577154.169,5313305.216,
577154.3594,5313305.454,
577154.5498,5313305.692,
577154.7402,5313305.93,
577154.9306,5313306.168,
577155.1211,5313306.406,
577155.3115,5313306.644,
577155.5019,5313306.882,
577155.6923,5313307.12,
577155.8827,5313307.358,
577156.0731,5313307.596,
577156.2635,5313307.834,
577156.4539,5313308.072,
577156.6443,5313308.31,
577156.8347,5313308.548,
577157.0251,5313308.786,
577157.2155,5313309.024,
577157.4059,5313309.262,
577157.5964,5313309.5,
577157.7868,5313309.738,
577157.9772,5313309.976,
577158.1676,5313310.215,
577158.358,5313310.453,
577158.5484,5313310.691,
577158.7388,5313310.929,
577158.9292,5313311.167,
577159.1196,5313311.405,
577159.31,5313311.643,
577159.5004,5313311.881,
577159.6908,5313312.119,
577159.8812,5313312.357,
577160.0716,5313312.595,
577160.2621,5313312.833,
577160.4525,5313313.071,
577160.6429,5313313.309,
577160.8333,5313313.547,
577161.0237,5313313.785,
577161.2141,5313314.023,
577161.4045,5313314.261,
577161.5949,5313314.499,
577161.7853,5313314.737,
577161.9757,5313314.975,
577162.1661,5313315.213,
577162.3565,5313315.451,
577162.5469,5313315.689,
577162.7374,5313315.927,
577162.9278,5313316.165,
577163.1182,5313316.403,
577163.3086,5313316.641,
577163.499,5313316.879,
577163.6894,5313317.117,
577163.8798,5313317.355,
577164.0702,5313317.593,
577164.2606,5313317.831,
577164.451,5313318.069,
577164.6414,5313318.307,
577164.8318,5313318.545,
577165.0222,5313318.783,
577165.2126,5313319.021,
577165.4031,5313319.259,
577165.5935,5313319.497,
577165.7839,5313319.735,
577165.9743,5313319.973,
577166.1647,5313320.211,
577166.3551,5313320.449,
577166.5455,5313320.687,
577166.7359,5313320.925,
577166.9263,5313321.163,
577167.1167,5313321.401,
577167.3071,5313321.639,
577167.4975,5313321.877,
577167.6879,5313322.115,
577167.8784,5313322.353,
577168.0688,5313322.591,
577168.2592,5313322.829,
577168.4496,5313323.067,
577168.64,5313323.305,
577168.8304,5313323.543,
577169.0208,5313323.781,
577169.2112,5313324.019,
577169.4016,5313324.257,
577169.592,5313324.495,
577169.7824,5313324.733,
577169.9728,5313324.971,
577170.1632,5313325.209,
577170.3536,5313325.447,
577170.5441,5313325.685,
577170.7345,5313325.923,
577170.9249,5313326.161,
577171.1153,5313326.399,
577171.3057,5313326.637,
577171.4961,5313326.875,
577171.6865,5313327.113,
577171.8769,5313327.351,
577172.0673,5313327.589,
577172.2577,5313327.827,
577172.4481,5313328.065,
577172.6385,5313328.303,
577172.8289,5313328.541,
577173.0194,5313328.779,
577173.2098,5313329.017,
577173.4002,5313329.255,
577173.5906,5313329.493,
577173.781,5313329.731,
577173.9714,5313329.969,
577174.1618,5313330.207,
577174.3522,5313330.445,
577174.5426,5313330.683,
577174.733,5313330.921,
577174.9234,5313331.159,
577175.1138,5313331.397,
577175.3042,5313331.635,
577175.4946,5313331.873,
577175.6851,5313332.111,
577175.8755,5313332.349,
577176.0659,5313332.587,
577176.2563,5313332.825,
577176.4467,5313333.063,
577176.6371,5313333.302,
577176.8275,5313333.54,
577177.0179,5313333.778,
577177.2083,5313334.016,
577177.3987,5313334.254,
577177.5891,5313334.492,
577177.7795,5313334.73,
577177.9699,5313334.968,
577178.1604,5313335.206,
577178.3508,5313335.444,
577178.5412,5313335.682,
577178.7316,5313335.92,
577178.922,5313336.158,
577179.1124,5313336.396,
577179.3028,5313336.634,
577179.4932,5313336.872,
577179.6836,5313337.11,
577179.874,5313337.348,
577180.0644,5313337.586,
577180.2548,5313337.824,
577180.4452,5313338.062,
577180.6356,5313338.3,
577180.8261,5313338.538,
577181.0165,5313338.776,
577181.2069,5313339.014,
577181.3973,5313339.252,
577181.5877,5313339.49,
577181.7781,5313339.728,
577181.9685,5313339.966,
577182.1589,5313340.204,
577182.3493,5313340.442,
577182.5397,5313340.68,
577182.7301,5313340.918,
577182.9205,5313341.156,
577183.1109,5313341.394,
577183.3014,5313341.632,
577183.4918,5313341.87,
577183.6822,5313342.108,
577183.8726,5313342.346,
577184.063,5313342.584,
577184.2534,5313342.822,
577184.4438,5313343.06,
577184.6342,5313343.298,
577184.8246,5313343.536,
577185.015,5313343.774,
577185.2054,5313344.012,
577185.3958,5313344.25,
577185.5862,5313344.488,
577185.7766,5313344.726,
577185.9671,5313344.964,
577186.1575,5313345.202,
577186.3479,5313345.44,
577186.5383,5313345.678,
577186.7287,5313345.916,
577186.9191,5313346.154,
577187.1095,5313346.392,
577187.2999,5313346.63,
577187.4903,5313346.868,
577187.6807,5313347.106,
577187.8711,5313347.344,
577188.0615,5313347.582,
577188.2519,5313347.82,
577188.4424,5313348.058,
577188.6328,5313348.296,
577188.8232,5313348.534,
577189.0136,5313348.772,
577189.204,5313349.01,
577189.3944,5313349.248,
577189.5848,5313349.486,
577189.7752,5313349.724,
577189.9656,5313349.962,
577190.156,5313350.2,
577190.3464,5313350.438,
577190.5368,5313350.676,
577190.7272,5313350.914,
577190.9177,5313351.152,
577191.1081,5313351.39,
577191.2985,5313351.628,
577191.4889,5313351.866,
577191.6793,5313352.104,
577191.8697,5313352.342,
577192.0601,5313352.58,
577192.2505,5313352.818,
577192.4409,5313353.056,
577192.6313,5313353.294,
577192.8217,5313353.532,
577193.0121,5313353.77,
577193.2025,5313354.008,
577193.3929,5313354.246,
577193.5834,5313354.484,
577193.7738,5313354.722,
577193.9642,5313354.96,
577194.1546,5313355.198,
577194.345,5313355.436,
577194.5354,5313355.674,
577194.7257,5313355.912,
577194.9161,5313356.151,
577195.1065,5313356.389,
577195.2969,5313356.627,
577195.4873,5313356.865,
577195.6777,5313357.103,
577195.8681,5313357.341,
577196.0586,5313357.579,
577196.249,5313357.817,
577196.4394,5313358.055,
577196.6298,5313358.293,
577196.8202,5313358.531,
577197.0106,5313358.769,
577197.201,5313359.007,
577197.3914,5313359.245,
577197.5818,5313359.483,
577197.7722,5313359.721,
577197.9626,5313359.959,
577198.153,5313360.197,
577198.3434,5313360.435,
577198.5338,5313360.673,
577198.7243,5313360.911,
577198.9147,5313361.149,
577199.1051,5313361.387,
577199.2955,5313361.625,
577199.4859,5313361.863,
577199.6763,5313362.101,
577199.8667,5313362.339,
577200.0571,5313362.577,
577200.2475,5313362.815,
577200.4379,5313363.053,
577200.6283,5313363.291,
577200.8187,5313363.529,
577201.0091,5313363.767,
577201.1996,5313364.005,
577201.39,5313364.243,
577201.5804,5313364.481,
577201.7708,5313364.719,
577201.9612,5313364.957,
577202.1516,5313365.195,
577202.342,5313365.433,
577202.5324,5313365.671,
577202.7228,5313365.909,
577202.9132,5313366.147,
577203.1036,5313366.385,
577203.294,5313366.623,
577203.4844,5313366.861,
577203.6748,5313367.099,
577203.8653,5313367.337,
577204.0557,5313367.575,
577204.2461,5313367.813,
577204.4365,5313368.051,
577204.6269,5313368.289,
577204.8173,5313368.527,
577205.0077,5313368.765,
577205.1981,5313369.003,
577205.3885,5313369.241,
577205.5789,5313369.479,
577205.7693,5313369.717,
577205.9597,5313369.955,
577206.1501,5313370.193,
577206.3406,5313370.431,
577206.531,5313370.669,
577206.7214,5313370.907,
577206.9118,5313371.145,
577207.1022,5313371.383,
577207.2926,5313371.621,
577207.483,5313371.859,
577207.6734,5313372.097,
577207.8638,5313372.335,
577208.0542,5313372.573,
577208.2446,5313372.811,
577208.435,5313373.049,
577208.6254,5313373.287,
577208.8158,5313373.525,
577209.0063,5313373.763,
577209.1967,5313374.001,
577209.3871,5313374.239,
577209.5775,5313374.477,
577209.7679,5313374.715,
577209.9583,5313374.953,
577210.1487,5313375.191,
577210.3391,5313375.429,
577210.5295,5313375.667,
577210.7199,5313375.905,
577210.9103,5313376.143,
577211.1007,5313376.381,
577211.2911,5313376.619,
577211.4816,5313376.857,
577211.672,5313377.095,
577211.8624,5313377.333,
577212.0528,5313377.571,
577212.2432,5313377.809,
577212.4336,5313378.047,
577212.624,5313378.286,
577212.8144,5313378.524,
577213.0048,5313378.762,
577213.1952,5313379,
577213.3856,5313379.238,
577213.576,5313379.476,
577213.7664,5313379.714,
577213.9568,5313379.952,
577214.1473,5313380.19,
577214.3377,5313380.428,
577214.5281,5313380.666,
577214.7185,5313380.904,
577214.9089,5313381.142,
577215.0993,5313381.38,
577215.2897,5313381.618,
577215.4801,5313381.856,
577215.6705,5313382.094,
577215.8609,5313382.332,
577216.0513,5313382.57,
577216.2417,5313382.808,
577216.4321,5313383.046,
577216.6226,5313383.284,
577216.813,5313383.522,
577217.0034,5313383.76,
577217.1938,5313383.998,
577217.3842,5313384.236,
577217.5746,5313384.474,
577217.765,5313384.712,
577217.9554,5313384.95,
577218.1458,5313385.188,
577218.3362,5313385.426,
577218.5266,5313385.664,
577218.717,5313385.902,
577218.9074,5313386.14,
577219.0978,5313386.378,
577219.2883,5313386.616,
577219.4787,5313386.854,
577219.6691,5313387.092,
577219.8595,5313387.33,
577220.0499,5313387.568,
577220.2403,5313387.806,
577220.4307,5313388.044,
577220.6211,5313388.282,
577220.8115,5313388.52,
577221.0019,5313388.758,
577221.1923,5313388.996,
577221.3827,5313389.234,
577221.5731,5313389.472,
577221.7636,5313389.71,
577221.954,5313389.948,
577222.1444,5313390.186,
577222.3348,5313390.424,
577222.5252,5313390.662,
577222.7156,5313390.9,
577222.906,5313391.138,
577223.0964,5313391.376,
577223.2868,5313391.614,
577223.4772,5313391.852,
577223.6676,5313392.09,
577223.858,5313392.328,
577224.0484,5313392.566,
577224.2388,5313392.804,
577224.4293,5313393.042,
577224.6197,5313393.28,
577224.8101,5313393.518,
577225.0005,5313393.756,
577225.1909,5313393.994,
577225.3813,5313394.232,
577225.5717,5313394.47,
577225.7621,5313394.708,
577225.9525,5313394.946,
577226.1429,5313395.184,
577226.3333,5313395.422,
577226.5237,5313395.66,
577226.7141,5313395.898,
577226.9046,5313396.136,
577227.095,5313396.374,
577227.2854,5313396.612,
577227.4758,5313396.85,
577227.6662,5313397.088,
577227.8566,5313397.326,
577228.047,5313397.564,
577228.2374,5313397.802,
577228.4278,5313398.04,
577228.6182,5313398.278,
577228.8086,5313398.516,
577228.999,5313398.754,
577229.1894,5313398.992,
577229.3799,5313399.23,
577229.5703,5313399.468,
577229.7607,5313399.707,
577229.9511,5313399.945,
577230.1415,5313400.183,
577230.3319,5313400.421,
577230.5223,5313400.659,
577230.7127,5313400.897,
577230.9031,5313401.135,
577231.0935,5313401.373,
577231.2839,5313401.611,
577231.4743,5313401.849,
577231.6647,5313402.087,
577231.8551,5313402.325,
577232.0456,5313402.563,
577232.236,5313402.801,
577232.4264,5313403.039,
577232.6168,5313403.277,
577232.8072,5313403.515,
577232.9976,5313403.753,
577233.188,5313403.991,
577233.3784,5313404.229,
577233.5688,5313404.467,
577233.7592,5313404.705,
577233.9496,5313404.943,
577234.14,5313405.181,
577234.3304,5313405.419,
577234.5209,5313405.657,
577234.7113,5313405.895,
577234.9017,5313406.133,
577235.0921,5313406.371,
577235.2825,5313406.609,
577235.4729,5313406.847,
577235.6633,5313407.085,
577235.8537,5313407.323,
577236.0441,5313407.561,
577236.2345,5313407.799,
577236.4249,5313408.037,
577236.6153,5313408.275,
577236.8057,5313408.513,
577236.9961,5313408.751,
577237.1866,5313408.989,
577237.377,5313409.227,
577237.5674,5313409.465,
577237.7578,5313409.703,
577237.9482,5313409.941,
577238.1386,5313410.179,
577238.329,5313410.417,
577238.5194,5313410.655,
577238.7098,5313410.893,
577238.9002,5313411.131,
577239.0906,5313411.369,
577239.281,5313411.607,
577239.4714,5313411.845,
577239.6619,5313412.083,
577239.8523,5313412.321,
577240.0427,5313412.559,
577240.2331,5313412.797,
577240.4235,5313413.035,
577240.6139,5313413.273,
577240.8043,5313413.511,
577240.9947,5313413.749,
577241.1851,5313413.987,
577241.3755,5313414.225,
577241.5659,5313414.463,
577241.7563,5313414.701,
577241.9467,5313414.939,
577242.1371,5313415.177,
577242.3276,5313415.415,
577242.518,5313415.653,
577242.7084,5313415.891,
577242.8988,5313416.129,
577243.0892,5313416.367,
577243.2796,5313416.605,
577243.47,5313416.843,
577243.6604,5313417.081,
577243.8508,5313417.319,
577244.0412,5313417.557,
577244.2316,5313417.795,
577244.422,5313418.033,
577244.6124,5313418.271,
577244.8029,5313418.509,
577244.9933,5313418.747,
577245.1837,5313418.985,
577245.3741,5313419.223,
577245.5645,5313419.461,
577245.7549,5313419.699,
577245.9453,5313419.937,
577246.1357,5313420.175,
577246.3261,5313420.413,
577246.5165,5313420.651,
577246.7069,5313420.889,
577246.8973,5313421.127,
577247.0877,5313421.365,
577247.2781,5313421.603,
577247.4686,5313421.841,
577247.659,5313422.079,
577247.8494,5313422.317,
577248.0398,5313422.555,
577248.2302,5313422.794,
577248.4206,5313423.032,
577248.611,5313423.27,
577248.8014,5313423.508,
577248.9918,5313423.746,
577249.1822,5313423.984,
577249.3726,5313424.222,
577249.563,5313424.46,
577249.7534,5313424.698,
577249.9439,5313424.936,
577250.1343,5313425.174,
577250.3247,5313425.412,
577250.5151,5313425.65,
577250.7055,5313425.888,
577250.8959,5313426.126,
577251.0863,5313426.364,
577251.2767,5313426.602,
577251.4671,5313426.84,
577251.6575,5313427.078,
577251.8479,5313427.316,
577252.0382,5313427.554,
577252.2286,5313427.792,
577252.419,5313428.03,
577252.6095,5313428.268,
577252.7999,5313428.506,
577252.9903,5313428.744,
577253.1807,5313428.982,
577253.3711,5313429.22,
577253.5615,5313429.458,
577253.7519,5313429.696,
577253.9423,5313429.934,
577254.1327,5313430.172,
577254.3231,5313430.41,
577254.5135,5313430.648,
577254.7039,5313430.886,
577254.8943,5313431.124,
577255.0848,5313431.362,
577255.2752,5313431.6,
577255.4656,5313431.838,
577255.656,5313432.076,
577255.8464,5313432.314,
577256.0368,5313432.552,
577256.2272,5313432.79,
577256.4176,5313433.028,
577256.608,5313433.266,
577256.7984,5313433.504,
577256.9888,5313433.742,
577257.1792,5313433.98,
577257.3696,5313434.218,
577257.56,5313434.456,
577257.7505,5313434.694,
